"","NewUID","latitude","longitude","region","Elevation30m","ChiliHeatLoad","BioclimMeanAnnualPrecip","ApanMeanSchulze","FrostDur","Gmap","tmean13c","tminave01c","tminave07c","RFL_SEAS","RFL_CONC"
"1323","712_18_BK",-33.65453,24.21763,"Baviaanksloof",904,224,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1324","712_19_BK",-33.65453,24.21763,"Baviaanksloof",904,224,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1325","712_20_BK",-33.65453,24.21763,"Baviaanksloof",904,224,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1326","712_21_BK",-33.65453,24.21763,"Baviaanksloof",904,224,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1327","712_22_BK",-33.65453,24.21763,"Baviaanksloof",904,224,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1328","712_23_BK",-33.65378,24.21821,"Baviaanksloof",897,224,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1329","713_4_BK",-33.65076,24.21976,"Baviaanksloof",867,232,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1330","712_24_BK",-33.65046,24.22031,"Baviaanksloof",864,231,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1331","712_25_BK",-33.65046,24.22031,"Baviaanksloof",864,231,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1332","712_26_BK",-33.65046,24.22031,"Baviaanksloof",864,231,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1333","712_27_BK",-33.65046,24.22031,"Baviaanksloof",864,231,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1334","712_28_BK",-33.65046,24.22031,"Baviaanksloof",864,231,19.79999924,1973.300049,38,301,16.10000038,14,4.800000191,1,15.19999981
"1335","716_1_BK",-33.64982,24.34838,"Baviaanksloof",414,193,21.31669998,2061.399902,29,337,16.70000076,14.60000038,4.800000191,1,15.19999981
"1336","716_2_BK",-33.64982,24.34838,"Baviaanksloof",414,193,21.31669998,2061.399902,29,337,16.70000076,14.60000038,4.800000191,1,15.19999981
"1337","716_3_BK",-33.64982,24.34838,"Baviaanksloof",414,193,21.31669998,2061.399902,29,337,16.70000076,14.60000038,4.800000191,1,15.19999981
"1338","716_4_BK",-33.64982,24.34838,"Baviaanksloof",414,193,21.31669998,2061.399902,29,337,16.70000076,14.60000038,4.800000191,1,15.19999981
"1339","716_5_BK",-33.64982,24.34838,"Baviaanksloof",414,193,21.31669998,2061.399902,29,337,16.70000076,14.60000038,4.800000191,1,15.19999981
"1340","716_6_BK",-33.64982,24.34838,"Baviaanksloof",414,193,21.31669998,2061.399902,29,337,16.70000076,14.60000038,4.800000191,1,15.19999981
"1341","718_15_BK",-33.64556,24.2249,"Baviaanksloof",788,205,20.16670036,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1342","718_16_BK",-33.64556,24.2249,"Baviaanksloof",788,205,20.16670036,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1343","718_17_BK",-33.64556,24.2249,"Baviaanksloof",788,205,20.16670036,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1344","718_18_BK",-33.64556,24.2249,"Baviaanksloof",788,205,20.16670036,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1345","718_19_BK",-33.64556,24.2249,"Baviaanksloof",788,205,20.16670036,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1346","718_20_BK",-33.64556,24.2249,"Baviaanksloof",788,205,20.16670036,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1347","718_21_BK",-33.64556,24.2249,"Baviaanksloof",788,205,20.16670036,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1348","712_29_BK",-33.6454,24.22505,"Baviaanksloof",788,205,20.51670074,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1349","712_30_BK",-33.6454,24.22505,"Baviaanksloof",788,205,20.51670074,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1350","718_10_BK",-33.64528,24.2279,"Baviaanksloof",737,126,20.51670074,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1351","718_11_BK",-33.64528,24.2279,"Baviaanksloof",737,126,20.51670074,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1352","718_12_BK",-33.64528,24.2279,"Baviaanksloof",737,126,20.51670074,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1353","718_13_BK",-33.64528,24.2279,"Baviaanksloof",737,126,20.51670074,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1354","718_14_BK",-33.64528,24.2279,"Baviaanksloof",737,126,20.51670074,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1355","718_9_BK",-33.64528,24.2279,"Baviaanksloof",737,126,20.51670074,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1356","715_1_BK",-33.6431,24.13628,"Baviaanksloof",934,198,19.63330078,1964.099976,105,236,14.60000038,12.89999962,2.299999952,1,13.10000038
"1357","712_31_BK",-33.64192,24.23309,"Baviaanksloof",593,182,20.51670074,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1358","712_32_BK",-33.64192,24.23309,"Baviaanksloof",593,182,20.51670074,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1359","712_33_BK",-33.64192,24.23309,"Baviaanksloof",593,182,20.51670074,2030.400024,31,306,16.20000076,14.10000038,4.900000095,1,15.19999981
"1360","727_25_BK",-33.64058,24.12316,"Baviaanksloof",896,216,20,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1361","727_26_BK",-33.64058,24.12316,"Baviaanksloof",896,216,20,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1362","727_27_BK",-33.64058,24.12316,"Baviaanksloof",896,216,20,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1363","727_28_BK",-33.64058,24.12316,"Baviaanksloof",896,216,20,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1364","727_29_BK",-33.64058,24.12316,"Baviaanksloof",896,216,20,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1365","716_7_BK",-33.6403,24.32462,"Baviaanksloof",258,205,21.54999924,2040.900024,29,330,16.70000076,14.5,4.800000191,1,15.19999981
"1366","709_1_BK",-33.63891,24.23569,"Baviaanksloof",515,225,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1367","709_2_BK",-33.63891,24.23569,"Baviaanksloof",515,225,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1368","709_3_BK",-33.63891,24.23569,"Baviaanksloof",515,225,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1369","709_8_BK",-33.63891,24.23569,"Baviaanksloof",515,225,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1370","709_9_BK",-33.63891,24.23569,"Baviaanksloof",515,225,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1371","708_7_BK",-33.63838,24.23471,"Baviaanksloof",521,203,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1372","709_4_BK",-33.6381,24.23457,"Baviaanksloof",522,203,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1373","709_5_BK",-33.6381,24.23457,"Baviaanksloof",522,203,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1374","709_6_BK",-33.6381,24.23457,"Baviaanksloof",522,203,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1375","709_7_BK",-33.6381,24.23457,"Baviaanksloof",522,203,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1376","712_34_BK",-33.63796,24.23479,"Baviaanksloof",520,203,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1377","712_35_BK",-33.63796,24.23479,"Baviaanksloof",520,203,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1378","709_10_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1379","709_11_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1380","709_12_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1381","709_13_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1382","709_14_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1383","709_15_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1384","709_16_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1385","709_17_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1386","709_18_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1387","709_19_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1388","709_20_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1389","709_21_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1390","709_22_BK",-33.63742,24.23646,"Baviaanksloof",511,128,21.10000038,2006.699951,29,290,16.29999924,14.19999981,4.800000191,1,15.19999981
"1391","727_24_BK",-33.6362,24.11925,"Baviaanksloof",873,221,20,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1392","718_1_BK",-33.63493,24.24487,"Baviaanksloof",338,224,21.41670036,2030.400024,27,287,16.79999924,14.5,5,1,15.19999981
"1393","718_2_BK",-33.63493,24.24487,"Baviaanksloof",338,224,21.41670036,2030.400024,27,287,16.79999924,14.5,5,1,15.19999981
"1394","718_3_BK",-33.63493,24.24487,"Baviaanksloof",338,224,21.41670036,2030.400024,27,287,16.79999924,14.5,5,1,15.19999981
"1395","718_4_BK",-33.63493,24.24487,"Baviaanksloof",338,224,21.41670036,2030.400024,27,287,16.79999924,14.5,5,1,15.19999981
"1396","718_5_BK",-33.63493,24.24487,"Baviaanksloof",338,224,21.41670036,2030.400024,27,287,16.79999924,14.5,5,1,15.19999981
"1397","718_6_BK",-33.63493,24.24487,"Baviaanksloof",338,224,21.41670036,2030.400024,27,287,16.79999924,14.5,5,1,15.19999981
"1398","718_7_BK",-33.63493,24.24487,"Baviaanksloof",338,224,21.41670036,2030.400024,27,287,16.79999924,14.5,5,1,15.19999981
"1399","718_8_BK",-33.63493,24.24487,"Baviaanksloof",338,224,21.41670036,2030.400024,27,287,16.79999924,14.5,5,1,15.19999981
"1400","727_17_BK",-33.63014,24.11618,"Baviaanksloof",900,201,20.18330002,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1401","727_18_BK",-33.63014,24.11618,"Baviaanksloof",900,201,20.18330002,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1402","727_19_BK",-33.63014,24.11618,"Baviaanksloof",900,201,20.18330002,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1403","727_20_BK",-33.62988,24.11511,"Baviaanksloof",909,198,20.18330002,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1404","727_21_BK",-33.62988,24.11511,"Baviaanksloof",909,198,20.18330002,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1405","727_22_BK",-33.62988,24.11511,"Baviaanksloof",909,198,20.18330002,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1406","727_23_BK",-33.62988,24.11511,"Baviaanksloof",909,198,20.18330002,1984.800049,87,240,15.10000038,13.30000019,2.900000095,1,13.10000038
"1407","727_10_BK",-33.6209,24.11301,"Baviaanksloof",857,226,20.43330002,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1408","727_11_BK",-33.6209,24.11301,"Baviaanksloof",857,226,20.43330002,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1409","727_12_BK",-33.6209,24.11301,"Baviaanksloof",857,226,20.43330002,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1410","727_13_BK",-33.6209,24.11301,"Baviaanksloof",857,226,20.43330002,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1411","727_14_BK",-33.6209,24.11301,"Baviaanksloof",857,226,20.43330002,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1412","727_15_BK",-33.6209,24.11301,"Baviaanksloof",857,226,20.43330002,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1413","727_16_BK",-33.6209,24.11301,"Baviaanksloof",857,226,20.43330002,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1414","709_23_BK",-33.61903,24.2543,"Baviaanksloof",328,207,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1415","709_24_BK",-33.61903,24.2543,"Baviaanksloof",328,207,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1416","709_25_BK",-33.61903,24.2543,"Baviaanksloof",328,207,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1417","709_26_BK",-33.61903,24.2543,"Baviaanksloof",328,207,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1418","709_27_BK",-33.61903,24.2543,"Baviaanksloof",328,207,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1419","709_28_BK",-33.61903,24.2543,"Baviaanksloof",328,207,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1420","709_29_BK",-33.61903,24.2543,"Baviaanksloof",328,207,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1421","709_30_BK",-33.61903,24.2543,"Baviaanksloof",328,207,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1422","709_31_BK",-33.61903,24.2543,"Baviaanksloof",328,207,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1423","709_32_BK",-33.61903,24.2543,"Baviaanksloof",328,207,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1424","709_33_BK",-33.61903,24.2543,"Baviaanksloof",328,207,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1425","727_9_BK",-33.6173,24.11272,"Baviaanksloof",777,240,20.43330002,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1426","703_1_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1427","703_10_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1428","703_11_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1429","703_12_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1430","703_13_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1431","703_14_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1432","703_15_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1433","703_16_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1434","703_2_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1435","703_3_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1436","703_4_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1437","703_5_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1438","703_6_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1439","703_7_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1440","703_8_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1441","703_9_BK",-33.61583,24.24404,"Baviaanksloof",305,210,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1442","703_17_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1443","703_18_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1444","703_19_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1445","703_20_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1446","703_21_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1447","703_22_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1448","703_23_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1449","703_24_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1450","703_25_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1451","703_26_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1452","703_27_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1453","703_28_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1454","703_29_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1455","703_30_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1456","703_31_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1457","703_32_BK",-33.61343,24.24494,"Baviaanksloof",310,173,21.70000076,2093.800049,33,323,16.60000038,14.39999962,4.699999809,1,15.19999981
"1458","727_5_BK",-33.61144,24.11458,"Baviaanksloof",620,204,21.20000076,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1459","727_6_BK",-33.61144,24.11458,"Baviaanksloof",620,204,21.20000076,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1460","727_7_BK",-33.61144,24.11458,"Baviaanksloof",620,204,21.20000076,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1461","727_8_BK",-33.61144,24.11458,"Baviaanksloof",620,204,21.20000076,2040.5,78,238,15.60000038,13.69999981,3.299999952,1,13.10000038
"1462","705_1_BK",-33.61039,24.14044,"Baviaanksloof",780,197,20.58329964,2022.800049,74,244,15.60000038,13.69999981,3.400000095,1,13.10000038
"1463","705_2_BK",-33.6086,24.13856,"Baviaanksloof",776,207,20.58329964,2022.800049,74,244,15.60000038,13.69999981,3.400000095,1,13.10000038
"1464","705_3_BK",-33.6086,24.13856,"Baviaanksloof",776,207,20.58329964,2022.800049,74,244,15.60000038,13.69999981,3.400000095,1,13.10000038
"1465","705_4_BK",-33.6086,24.13856,"Baviaanksloof",776,207,20.58329964,2022.800049,74,244,15.60000038,13.69999981,3.400000095,1,13.10000038
"1466","705_5_BK",-33.6086,24.13856,"Baviaanksloof",776,207,20.58329964,2022.800049,74,244,15.60000038,13.69999981,3.400000095,1,13.10000038
"1467","705_6_BK",-33.6086,24.13856,"Baviaanksloof",776,207,20.58329964,2022.800049,74,244,15.60000038,13.69999981,3.400000095,1,13.10000038
"1468","705_7_BK",-33.6086,24.13856,"Baviaanksloof",776,207,20.58329964,2022.800049,74,244,15.60000038,13.69999981,3.400000095,1,13.10000038
"1469","705_8_BK",-33.6086,24.13856,"Baviaanksloof",776,207,20.58329964,2022.800049,74,244,15.60000038,13.69999981,3.400000095,1,13.10000038
"1470","705_9_BK",-33.60606,24.13788,"Baviaanksloof",782,196,20.51670074,2043.099976,40,198,16.29999924,14.19999981,4.300000191,1,13.10000038
"1471","727_1_BK",-33.60394,24.11147,"Baviaanksloof",492,220,21.56669998,2076.300049,42,164,16.29999924,14.30000019,4.199999809,1,13.10000038
"1472","727_2_BK",-33.60394,24.11147,"Baviaanksloof",492,220,21.56669998,2076.300049,42,164,16.29999924,14.30000019,4.199999809,1,13.10000038
"1473","727_3_BK",-33.60394,24.11147,"Baviaanksloof",492,220,21.56669998,2076.300049,42,164,16.29999924,14.30000019,4.199999809,1,13.10000038
"1474","727_4_BK",-33.60394,24.11147,"Baviaanksloof",492,220,21.56669998,2076.300049,42,164,16.29999924,14.30000019,4.199999809,1,13.10000038
"1475","705_10_BK",-33.60111,24.14074,"Baviaanksloof",721,216,20.51670074,2043.099976,40,198,16.29999924,14.19999981,4.300000191,1,13.10000038
"1476","705_11_BK",-33.60111,24.14074,"Baviaanksloof",721,216,20.51670074,2043.099976,40,198,16.29999924,14.19999981,4.300000191,1,13.10000038
"1477","705_12_BK",-33.60111,24.14074,"Baviaanksloof",721,216,20.51670074,2043.099976,40,198,16.29999924,14.19999981,4.300000191,1,13.10000038
"1478","705_13_BK",-33.60111,24.14074,"Baviaanksloof",721,216,20.51670074,2043.099976,40,198,16.29999924,14.19999981,4.300000191,1,13.10000038
"1479","705_14_BK",-33.60111,24.14074,"Baviaanksloof",721,216,20.51670074,2043.099976,40,198,16.29999924,14.19999981,4.300000191,1,13.10000038
"1480","705_15_BK",-33.59978,24.1414,"Baviaanksloof",692,214,20.9666996,2055.300049,43,268,16.29999924,14.19999981,4.300000191,1,13.10000038
"1481","705_16_BK",-33.59978,24.1414,"Baviaanksloof",692,214,20.9666996,2055.300049,43,268,16.29999924,14.19999981,4.300000191,1,13.10000038
"1482","705_17_BK",-33.59388,24.14323,"Baviaanksloof",564,242,21.20000076,2055.300049,43,268,16.29999924,14.19999981,4.300000191,1,13.10000038
"1483","705_18_BK",-33.59388,24.14323,"Baviaanksloof",564,242,21.20000076,2055.300049,43,268,16.29999924,14.19999981,4.300000191,1,13.10000038
"1484","705_19_BK",-33.58886,24.146398,"Baviaanksloof",446,200,21.54999924,2109.800049,24,285,17.5,15.19999981,5.300000191,1,13.10000038
"1485","701_1_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1486","701_10_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1487","701_11_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1488","701_12_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1489","701_13_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1490","701_14_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1491","701_15_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1492","701_16_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1493","701_17_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1494","701_18_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1495","701_19_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1496","701_2_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1497","701_20_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1498","701_21_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1499","701_22_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1500","701_23_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1501","701_24_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1502","701_25_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1503","701_26_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
"1504","701_27_BK",-33.5828,24.1632,"Baviaanksloof",391,202,21.25,2109,35,296,16.60000038,14.5,4.5,1,13.10000038
